N,S1,S2,relDifer
930901,14.2915,14.3213,0.0020811
931001,14.2916,14.3214,0.00208175
931101,14.2917,14.3215,0.00208235
931201,14.2917,14.3216,0.002083
931301,14.2918,14.3217,0.0020836
931401,14.2919,14.3218,0.00208426
931501,14.292,14.3219,0.00208491
931601,14.2921,14.322,0.00208557
931701,14.2922,14.3221,0.00208616
931801,14.2923,14.3222,0.00208688
931901,14.2924,14.3223,0.00208753
932001,14.2925,14.3224,0.00208825
932101,14.2926,14.3225,0.00208914
932201,14.2927,14.3226,0.00208992
932301,14.2928,14.3227,0.00209069
932401,14.2929,14.3228,0.00209153
932501,14.293,14.323,0.00209236
932601,14.2931,14.3231,0.00209326
932701,14.2932,14.3232,0.00209409
932801,14.2933,14.3233,0.00209492
932901,14.2934,14.3234,0.00209582
933001,14.2935,14.3235,0.00209665
933101,14.2936,14.3236,0.00209749
933201,14.2937,14.3237,0.0020982
933301,14.2937,14.3238,0.00209898
933401,14.2938,14.3239,0.00209975
933501,14.2939,14.324,0.00210047
933601,14.294,14.3241,0.0021013
933701,14.2941,14.3242,0.00210208
933801,14.2942,14.3243,0.00210285
933901,14.2943,14.3245,0.00210363
934001,14.2944,14.3246,0.0021044
934101,14.2945,14.3247,0.00210512
934201,14.2946,14.3248,0.00210589
934301,14.2947,14.3249,0.00210661
934401,14.2948,14.325,0.00210738
934501,14.2949,14.3251,0.0021081
934601,14.295,14.3252,0.00210881
934701,14.2951,14.3253,0.00210953
934801,14.2952,14.3254,0.00211018
934901,14.2953,14.3255,0.00211084
935001,14.2954,14.3256,0.00211155
935101,14.2955,14.3257,0.00211221
935201,14.2956,14.3258,0.00211293
935301,14.2957,14.3259,0.00211358
935401,14.2958,14.326,0.0021143
935501,14.2958,14.3261,0.00211501
935601,14.2959,14.3263,0.00211573
935701,14.296,14.3264,0.00211644
935801,14.2961,14.3265,0.00211716
935901,14.2962,14.3266,0.00211787
936001,14.2963,14.3267,0.00211859
936101,14.2964,14.3268,0.00211936
936201,14.2965,14.3269,0.00212008
936301,14.2966,14.327,0.00212091
936401,14.2967,14.3271,0.00212163
936501,14.2968,14.3272,0.00212234
936601,14.2969,14.3273,0.00212312
936701,14.297,14.3274,0.00212389
936801,14.2971,14.3275,0.00212467
936901,14.2972,14.3276,0.00212544
937001,14.2973,14.3277,0.00212622
937101,14.2974,14.3278,0.00212693
937201,14.2975,14.328,0.00212765
937301,14.2976,14.3281,0.00212836
937401,14.2977,14.3282,0.00212908
937501,14.2978,14.3283,0.00212979
937601,14.2978,14.3284,0.00213051
937701,14.2979,14.3285,0.0021311
937801,14.298,14.3286,0.00213158
937901,14.2981,14.3287,0.00213206
938001,14.2982,14.3288,0.00213253
938101,14.2983,14.3289,0.00213301
938201,14.2984,14.329,0.00213343
938301,14.2985,14.3291,0.00213391
938401,14.2986,14.3292,0.00213432
938501,14.2987,14.3293,0.00213486
938601,14.2988,14.3294,0.00213534
938701,14.2989,14.3295,0.00213581
938801,14.299,14.3296,0.00213629
938901,14.2991,14.3297,0.00213677
939001,14.2992,14.3298,0.0021373
939101,14.2993,14.3299,0.00213778
939201,14.2994,14.33,0.00213826
939301,14.2995,14.3301,0.00213873
939401,14.2996,14.3302,0.00213927
939501,14.2997,14.3303,0.00213969
939601,14.2998,14.3304,0.00214022
939701,14.2999,14.3305,0.00214064
939801,14.2999,14.3306,0.00214118
939901,14.3,14.3307,0.00214165
940001,14.3001,14.3308,0.00214213
940101,14.3002,14.3309,0.00214261
940201,14.3003,14.331,0.00214314
940301,14.3004,14.3311,0.00214362
940401,14.3005,14.3312,0.00214422
940501,14.3006,14.3314,0.00214487
940601,14.3007,14.3315,0.00214553
940701,14.3008,14.3316,0.00214618
940801,14.3009,14.3317,0.00214684
940901,14.301,14.3318,0.00214738
941001,14.3011,14.3319,0.00214803
941101,14.3012,14.332,0.00214869
941201,14.3013,14.3321,0.00214934
941301,14.3014,14.3322,0.00215
941401,14.3015,14.3323,0.00215065
941501,14.3016,14.3324,0.00215125
941601,14.3017,14.3325,0.00215197
941701,14.3018,14.3326,0.00215262
941801,14.3019,14.3327,0.00215334
941901,14.302,14.3328,0.00215411
942001,14.302,14.3329,0.00215495
942101,14.3021,14.333,0.00215572
942201,14.3022,14.3331,0.0021565
942301,14.3023,14.3333,0.00215727
942401,14.3024,14.3334,0.00215805
942501,14.3025,14.3335,0.00215888
942601,14.3026,14.3336,0.0021596
942701,14.3027,14.3337,0.00216031
942801,14.3028,14.3338,0.00216103
942901,14.3029,14.3339,0.0021618
943001,14.303,14.334,0.00216252
943101,14.3031,14.3341,0.00216323
943201,14.3032,14.3342,0.00216389
943301,14.3033,14.3343,0.0021646
943401,14.3034,14.3344,0.00216526
943501,14.3035,14.3345,0.00216597
943601,14.3036,14.3346,0.00216657
943701,14.3037,14.3347,0.00216722
943801,14.3038,14.3348,0.00216788
943901,14.3039,14.3349,0.00216854
944001,14.304,14.335,0.00216919
944101,14.304,14.3352,0.00216991
944201,14.3041,14.3353,0.00217056
944301,14.3042,14.3354,0.00217122
944401,14.3043,14.3355,0.00217187
944501,14.3044,14.3356,0.00217253
944601,14.3045,14.3357,0.00217324
944701,14.3046,14.3358,0.0021739
944801,14.3047,14.3359,0.0021745
944901,14.3048,14.336,0.00217509
945001,14.3049,14.3361,0.00217575
945101,14.305,14.3362,0.00217634
945201,14.3051,14.3363,0.002177
945301,14.3052,14.3364,0.00217766
945401,14.3053,14.3365,0.00217819
945501,14.3054,14.3366,0.00217885
945601,14.3055,14.3367,0.00217944
945701,14.3056,14.3368,0.00218016
945801,14.3057,14.3369,0.00218087
945901,14.3058,14.337,0.00218165
946001,14.3059,14.3371,0.00218236
946101,14.306,14.3373,0.00218308
946201,14.3061,14.3374,0.00218385
946301,14.3061,14.3375,0.00218457
946401,14.3062,14.3376,0.00218534
946501,14.3063,14.3377,0.00218624
946601,14.3064,14.3378,0.00218707
946701,14.3065,14.3379,0.00218791
946801,14.3066,14.338,0.00218886
946901,14.3067,14.3381,0.0021897
947001,14.3068,14.3382,0.00219035
947101,14.3069,14.3383,0.00219107
947201,14.307,14.3384,0.00219172
947301,14.3071,14.3385,0.00219232
947401,14.3072,14.3386,0.00219303
947501,14.3073,14.3387,0.00219369
947601,14.3074,14.3389,0.00219434
947701,14.3075,14.339,0.00219506
947801,14.3076,14.3391,0.00219578
947901,14.3077,14.3392,0.00219655
948001,14.3078,14.3393,0.00219727
948101,14.3079,14.3394,0.00219798
948201,14.308,14.3395,0.00219876
948301,14.3081,14.3396,0.00219959
948401,14.3081,14.3397,0.00220031
948501,14.3082,14.3398,0.00220108
948601,14.3083,14.3399,0.00220186
948701,14.3084,14.34,0.00220263
948801,14.3085,14.3401,0.0022034
948901,14.3086,14.3402,0.00220418
949001,14.3087,14.3403,0.00220495
949101,14.3088,14.3404,0.00220567
949201,14.3089,14.3406,0.00220644
949301,14.309,14.3407,0.00220722
949401,14.3091,14.3408,0.00220793
949501,14.3092,14.3409,0.00220865
949601,14.3093,14.341,0.00220948
949701,14.3094,14.3411,0.0022102
949801,14.3095,14.3412,0.00221092
949901,14.3096,14.3413,0.00221163
950001,14.3097,14.3414,0.00221235
950101,14.3098,14.3415,0.00221306
950201,14.3099,14.3416,0.00221378
950301,14.31,14.3417,0.00221437
950401,14.3101,14.3418,0.00221503
950501,14.3102,14.3419,0.00221568
950601,14.3102,14.342,0.00221634
950701,14.3103,14.3421,0.00221694
950801,14.3104,14.3422,0.00221759
950901,14.3105,14.3423,0.00221825
951001,14.3106,14.3425,0.0022189
951101,14.3107,14.3426,0.0022195
951201,14.3108,14.3427,0.00222015
951301,14.3109,14.3428,0.00222087
951401,14.311,14.3429,0.00222152
951501,14.3111,14.343,0.00222218
951601,14.3112,14.3431,0.00222284
951701,14.3113,14.3432,0.00222349
951801,14.3114,14.3433,0.00222415
951901,14.3115,14.3434,0.00222486
952001,14.3116,14.3435,0.00222552
952101,14.3117,14.3436,0.00222611
952201,14.3118,14.3437,0.00222683
952301,14.3119,14.3438,0.00222766
952401,14.312,14.3439,0.00222844
952501,14.3121,14.344,0.00222915
952601,14.3122,14.3441,0.00222993
952701,14.3123,14.3442,0.0022307
952801,14.3123,14.3444,0.00223142
952901,14.3124,14.3445,0.00223219
953001,14.3125,14.3446,0.00223297
953101,14.3126,14.3447,0.00223374
953201,14.3127,14.3448,0.00223452
953301,14.3128,14.3449,0.00223529
953401,14.3129,14.345,0.00223613
953501,14.313,14.3451,0.00223684
953601,14.3131,14.3452,0.00223762
953701,14.3132,14.3453,0.00223839
953801,14.3133,14.3454,0.00223893
953901,14.3134,14.3455,0.00223953
954001,14.3135,14.3456,0.00224006
954101,14.3136,14.3457,0.00224066
954201,14.3137,14.3458,0.00224119
954301,14.3138,14.3459,0.00224179
954401,14.3139,14.346,0.00224239
954501,14.314,14.3461,0.00224304
954601,14.3141,14.3462,0.00224364
954701,14.3142,14.3464,0.00224417
954801,14.3143,14.3465,0.00224477
954901,14.3143,14.3466,0.00224537
955001,14.3144,14.3467,0.00224596
955101,14.3145,14.3468,0.0022465
955201,14.3146,14.3469,0.00224715
955301,14.3147,14.347,0.00224775
955401,14.3148,14.3471,0.00224835
955501,14.3149,14.3472,0.002249
955601,14.315,14.3473,0.00224954
955701,14.3151,14.3474,0.00225013
955801,14.3152,14.3475,0.00225067
955901,14.3153,14.3476,0.00225127
956001,14.3154,14.3477,0.00225174
956101,14.3155,14.3478,0.00225228
956201,14.3156,14.3479,0.00225288
956301,14.3157,14.348,0.00225341
956401,14.3158,14.3481,0.00225401
956501,14.3159,14.3482,0.00225461
956601,14.316,14.3483,0.00225514
956701,14.3161,14.3484,0.00225556
956801,14.3162,14.3485,0.00225604
956901,14.3163,14.3486,0.00225645
957001,14.3164,14.3487,0.00225693
957101,14.3164,14.3488,0.00225735
957201,14.3165,14.3489,0.00225788
957301,14.3166,14.349,0.00225836
957401,14.3167,14.3491,0.00225878
957501,14.3168,14.3492,0.00225931
957601,14.3169,14.3493,0.00225973
957701,14.317,14.3495,0.00226027
957801,14.3171,14.3496,0.00226068
957901,14.3172,14.3497,0.00226122
958001,14.3173,14.3498,0.0022617
958101,14.3174,14.3499,0.00226218
958201,14.3175,14.35,0.00226265
958301,14.3176,14.3501,0.00226313
958401,14.3177,14.3502,0.00226355
958501,14.3178,14.3503,0.00226396
958601,14.3179,14.3504,0.00226438
958701,14.318,14.3505,0.0022648
958801,14.3181,14.3506,0.00226527
958901,14.3182,14.3507,0.00226563
959001,14.3183,14.3508,0.00226611
959101,14.3184,14.3509,0.00226647
959201,14.3184,14.351,0.00226694
959301,14.3185,14.3511,0.00226736
959401,14.3186,14.3512,0.00226778
959501,14.3187,14.3513,0.0022682
959601,14.3188,14.3514,0.00226867
959701,14.3189,14.3515,0.00226909
959801,14.319,14.3516,0.00226957
959901,14.3191,14.3517,0.0022701
960001,14.3192,14.3518,0.00227052
960101,14.3193,14.3519,0.002271
960201,14.3194,14.352,0.00227141
960301,14.3195,14.3521,0.00227201
960401,14.3196,14.3522,0.00227261
960501,14.3197,14.3523,0.00227326
960601,14.3198,14.3524,0.00227386
960701,14.3199,14.3525,0.00227451
960801,14.32,14.3526,0.00227517
960901,14.3201,14.3527,0.00227582
961001,14.3202,14.3528,0.00227648
961101,14.3203,14.3529,0.0022772
961201,14.3204,14.3531,0.00227791
961301,14.3205,14.3532,0.00227869
961401,14.3205,14.3533,0.00227946
961501,14.3206,14.3534,0.00228018
961601,14.3207,14.3535,0.00228095
961701,14.3208,14.3536,0.00228167
961801,14.3209,14.3537,0.00228244
961901,14.321,14.3538,0.00228322
962001,14.3211,14.3539,0.00228399
962101,14.3212,14.354,0.00228471
962201,14.3213,14.3541,0.00228548
962301,14.3214,14.3542,0.00228637
962401,14.3215,14.3543,0.00228721
962501,14.3216,14.3544,0.00228804
962601,14.3217,14.3545,0.00228888
962701,14.3218,14.3547,0.00228971
962801,14.3219,14.3548,0.00229061
962901,14.322,14.3549,0.0022915
963001,14.3221,14.355,0.00229239
963101,14.3222,14.3551,0.00229335
963201,14.3223,14.3552,0.00229424
963301,14.3224,14.3553,0.0022952
963401,14.3225,14.3554,0.00229603
963501,14.3225,14.3555,0.00229698
963601,14.3226,14.3556,0.00229788
963701,14.3227,14.3557,0.00229877
963801,14.3228,14.3559,0.00229973
963901,14.3229,14.356,0.00230062
964001,14.323,14.3561,0.00230151
964101,14.3231,14.3562,0.00230247
964201,14.3232,14.3563,0.00230342
964301,14.3233,14.3564,0.00230443
964401,14.3234,14.3565,0.00230533
964501,14.3235,14.3566,0.00230622
964601,14.3236,14.3567,0.00230724
964701,14.3237,14.3568,0.00230819
964801,14.3238,14.3569,0.00230908
964901,14.3239,14.3571,0.0023101
965001,14.324,14.3572,0.00231099
965101,14.3241,14.3573,0.00231194
965201,14.3242,14.3574,0.00231296
965301,14.3243,14.3575,0.00231385
965401,14.3244,14.3576,0.00231487
965501,14.3245,14.3577,0.00231582
965601,14.3246,14.3578,0.00231671
965701,14.3246,14.3579,0.00231779
965801,14.3247,14.358,0.00231874
965901,14.3248,14.3581,0.00231975
966001,14.3249,14.3583,0.00232077
966101,14.325,14.3584,0.00232178
966201,14.3251,14.3585,0.00232273
966301,14.3252,14.3586,0.00232363
966401,14.3253,14.3587,0.00232464
966501,14.3254,14.3588,0.00232553
966601,14.3255,14.3589,0.00232649
966701,14.3256,14.359,0.00232744
966801,14.3257,14.3591,0.00232834
966901,14.3258,14.3592,0.00232923
967001,14.3259,14.3593,0.00233018
967101,14.326,14.3595,0.00233114
967201,14.3261,14.3596,0.00233197
967301,14.3262,14.3597,0.00233299
967401,14.3263,14.3598,0.00233388
967501,14.3264,14.3599,0.00233483
967601,14.3265,14.36,0.00233579
967701,14.3266,14.3601,0.00233674
967801,14.3267,14.3602,0.00233763
967901,14.3267,14.3603,0.00233865
968001,14.3268,14.3604,0.00233954
968101,14.3269,14.3605,0.00234056
968201,14.327,14.3607,0.00234145
968301,14.3271,14.3608,0.00234222
968401,14.3272,14.3609,0.00234306
968501,14.3273,14.361,0.00234383
968601,14.3274,14.3611,0.00234461
968701,14.3275,14.3612,0.00234538
968801,14.3276,14.3613,0.00234604
968901,14.3277,14.3614,0.00234669
969001,14.3278,14.3615,0.00234741
969101,14.3279,14.3616,0.00234807
969201,14.328,14.3617,0.00234872
969301,14.3281,14.3618,0.00234938
969401,14.3282,14.3619,0.00235009
969501,14.3283,14.362,0.00235069
969601,14.3284,14.3621,0.00235134
969701,14.3285,14.3622,0.002352
969801,14.3286,14.3623,0.00235265
969901,14.3287,14.3625,0.00235331
970001,14.3287,14.3626,0.00235403
970101,14.3288,14.3627,0.00235462
970201,14.3289,14.3628,0.0023551
970301,14.329,14.3629,0.00235552
970401,14.3291,14.363,0.00235581
970501,14.3292,14.3631,0.00235617
970601,14.3293,14.3632,0.00235635
970701,14.3294,14.3633,0.00235641
970801,14.3295,14.3634,0.00235653
970901,14.3296,14.3635,0.00235665
971001,14.3297,14.3636,0.00235677
971101,14.3298,14.3637,0.00235689
971201,14.3299,14.3637,0.00235701
971301,14.33,14.3638,0.00235713
971401,14.3301,14.3639,0.00235724
971501,14.3302,14.364,0.00235736
971601,14.3303,14.3641,0.00235748
971701,14.3304,14.3642,0.0023576
971801,14.3305,14.3643,0.00235772
971901,14.3306,14.3644,0.00235784
972001,14.3307,14.3645,0.00235802
972101,14.3308,14.3646,0.00235814
972201,14.3308,14.3647,0.00235832
972301,14.3309,14.3648,0.0023585
972401,14.331,14.3649,0.00235868
972501,14.3311,14.365,0.00235885
972601,14.3312,14.3651,0.00235903
972701,14.3313,14.3652,0.00235921
972801,14.3314,14.3653,0.00235939
972901,14.3315,14.3654,0.00235957
973001,14.3316,14.3655,0.00235981
973101,14.3317,14.3656,0.00235993
973201,14.3318,14.3657,0.00236017
973301,14.3319,14.3658,0.00236034
973401,14.332,14.3659,0.00236052
973501,14.3321,14.366,0.0023607
973601,14.3322,14.3661,0.00236088
973701,14.3323,14.3662,0.00236106
973801,14.3324,14.3663,0.0023613
973901,14.3325,14.3664,0.00236154
974001,14.3326,14.3665,0.00236189
974101,14.3327,14.3666,0.00236213
974201,14.3328,14.3667,0.00236237
974301,14.3328,14.3668,0.00236261
974401,14.3329,14.3669,0.00236285
974501,14.333,14.367,0.00236309
974601,14.3331,14.3671,0.00236332
974701,14.3332,14.3672,0.00236356
974801,14.3333,14.3673,0.00236374
974901,14.3334,14.3674,0.00236392
975001,14.3335,14.3675,0.0023641
975101,14.3336,14.3676,0.00236434
975201,14.3337,14.3677,0.00236452
975301,14.3338,14.3678,0.0023647
975401,14.3339,14.3679,0.00236487
975501,14.334,14.368,0.00236499
975601,14.3341,14.3681,0.00236517
975701,14.3342,14.3682,0.00236529
975801,14.3343,14.3683,0.00236547
975901,14.3344,14.3684,0.00236559
976001,14.3345,14.3685,0.00236577
976101,14.3346,14.3686,0.00236595
976201,14.3347,14.3687,0.00236624
976301,14.3348,14.3688,0.00236648
976401,14.3349,14.3689,0.00236678
976501,14.3349,14.369,0.00236702
976601,14.335,14.3691,0.00236726
976701,14.3351,14.3692,0.00236762
976801,14.3352,14.3693,0.00236785
976901,14.3353,14.3694,0.00236815
977001,14.3354,14.3695,0.00236851
977101,14.3355,14.3696,0.00236881
977201,14.3356,14.3697,0.00236905
977301,14.3357,14.3698,0.00236934
977401,14.3358,14.3699,0.00236958
977501,14.3359,14.37,0.00236994
977601,14.336,14.3701,0.00237024
977701,14.3361,14.3702,0.00237048
977801,14.3362,14.3703,0.00237077
977901,14.3363,14.3704,0.00237113
978001,14.3364,14.3705,0.00237143
978101,14.3365,14.3706,0.00237173
978201,14.3366,14.3707,0.00237209
978301,14.3367,14.3708,0.00237238
978401,14.3368,14.3709,0.00237274
978501,14.3369,14.371,0.0023731
978601,14.337,14.3711,0.0023734
978701,14.337,14.3712,0.0023737
978801,14.3371,14.3713,0.00237399
978901,14.3372,14.3714,0.00237441
979001,14.3373,14.3715,0.00237471
979101,14.3374,14.3716,0.00237501
979201,14.3375,14.3717,0.00237542
979301,14.3376,14.3718,0.00237584
979401,14.3377,14.3719,0.00237638
979501,14.3378,14.372,0.00237685
979601,14.3379,14.3721,0.00237727
979701,14.338,14.3722,0.00237781
979801,14.3381,14.3723,0.00237823
979901,14.3382,14.3724,0.0023787
980001,14.3383,14.3725,0.00237918
980101,14.3384,14.3726,0.00237966
980201,14.3385,14.3727,0.00238007
980301,14.3386,14.3728,0.00238055
980401,14.3387,14.3729,0.00238103
980501,14.3388,14.373,0.0023815
980601,14.3389,14.3731,0.00238192
980701,14.339,14.3732,0.0023824
980801,14.339,14.3733,0.00238293
980901,14.3391,14.3734,0.00238347
981001,14.3392,14.3735,0.00238413
981101,14.3393,14.3736,0.00238478
981201,14.3394,14.3737,0.00238538
981301,14.3395,14.3738,0.00238591
981401,14.3396,14.3739,0.00238651
981501,14.3397,14.374,0.00238711
981601,14.3398,14.3741,0.0023877
981701,14.3399,14.3742,0.00238818
981801,14.34,14.3743,0.00238878
981901,14.3401,14.3744,0.00238937
982001,14.3402,14.3745,0.00238979
982101,14.3403,14.3746,0.00239033
982201,14.3404,14.3748,0.0023908
982301,14.3405,14.3749,0.00239134
982401,14.3406,14.375,0.00239187
982501,14.3407,14.3751,0.00239235
982601,14.3408,14.3752,0.00239283
982701,14.3409,14.3753,0.00239331
982801,14.341,14.3754,0.00239384
982901,14.3411,14.3755,0.00239438
983001,14.3411,14.3756,0.00239474
983101,14.3412,14.3757,0.00239521
983201,14.3413,14.3758,0.00239569
983301,14.3414,14.3759,0.00239617
983401,14.3415,14.376,0.00239658
983501,14.3416,14.3761,0.00239706
983601,14.3417,14.3762,0.00239748
983701,14.3418,14.3763,0.00239795
983801,14.3419,14.3764,0.00239837
983901,14.342,14.3765,0.00239885
984001,14.3421,14.3766,0.00239921
984101,14.3422,14.3767,0.00239944
984201,14.3423,14.3768,0.00239962
984301,14.3424,14.3769,0.00239992
984401,14.3425,14.377,0.0024001
984501,14.3426,14.3771,0.00240034
984601,14.3427,14.3772,0.00240064
984701,14.3428,14.3773,0.00240088
984801,14.3429,14.3774,0.00240111
984901,14.343,14.3775,0.00240153
985001,14.3431,14.3776,0.00240183
985101,14.3431,14.3777,0.00240219
985201,14.3432,14.3778,0.0024026
985301,14.3433,14.3779,0.00240296
985401,14.3434,14.378,0.00240338
985501,14.3435,14.3781,0.00240374
985601,14.3436,14.3782,0.00240409
985701,14.3437,14.3783,0.00240445
985801,14.3438,14.3784,0.00240481
985901,14.3439,14.3785,0.00240517
986001,14.344,14.3786,0.00240558
986101,14.3441,14.3787,0.00240594
986201,14.3442,14.3788,0.00240636
986301,14.3443,14.3789,0.00240672
986401,14.3444,14.379,0.00240707
986501,14.3445,14.3791,0.00240743
986601,14.3446,14.3792,0.00240779
986701,14.3447,14.3793,0.00240821
986801,14.3448,14.3794,0.00240862
986901,14.3449,14.3795,0.00240898
987001,14.345,14.3796,0.0024094
987101,14.3451,14.3797,0.0024097
987201,14.3452,14.3798,0.00241017
987301,14.3452,14.3799,0.00241053
987401,14.3453,14.38,0.00241089
987501,14.3454,14.3801,0.00241131
987601,14.3455,14.3802,0.00241166
987701,14.3456,14.3803,0.00241208
987801,14.3457,14.3804,0.00241238
987901,14.3458,14.3805,0.00241274
988001,14.3459,14.3806,0.00241315
988101,14.346,14.3807,0.00241351
988201,14.3461,14.3808,0.00241387
988301,14.3462,14.3809,0.00241423
988401,14.3463,14.381,0.00241458
988501,14.3464,14.3811,0.00241506
988601,14.3465,14.3812,0.00241542
988701,14.3466,14.3813,0.00241578
988801,14.3467,14.3814,0.00241613
988901,14.3468,14.3815,0.00241643
989001,14.3469,14.3816,0.00241679
989101,14.347,14.3817,0.00241715
989201,14.3471,14.3818,0.00241745
989301,14.3472,14.3819,0.00241774
989401,14.3472,14.382,0.00241816
989501,14.3473,14.3821,0.00241846
989601,14.3474,14.3822,0.00241882
989701,14.3475,14.3823,0.00241923
989801,14.3476,14.3824,0.00241953
989901,14.3477,14.3825,0.00241989
990001,14.3478,14.3826,0.00242025
990101,14.3479,14.3827,0.0024206
